Survey ResponseID,Category,Period,Total_Spend
R_UVM6YBvaArzpRjb,FRUIT,baseline,15.29
R_UVM6YBvaArzpRjb,PET_FOOD,baseline,46.230000000000004
R_UVM6YBvaArzpRjb,PET_FOOD,treatment,45.5
R_UVM6YBvaArzpRjb,SAUCE,baseline,21.18
R_UVyQeFE7FoVZziN,CELLULAR_PHONE_CASE,baseline,12.6
R_UWl7Tnh9WjcOABH,ELECTRONIC_CABLE,treatment,15.99
R_UWl7Tnh9WjcOABH,FRUIT,baseline,11.88
R_UWl7Tnh9WjcOABH,HERB,baseline,2.99
R_UWl7Tnh9WjcOABH,PET_FOOD,treatment,20.23
R_UWl7Tnh9WjcOABH,TOILET_PAPER,baseline,5.99
R_UWoHCQ8zPRgM7hD,TOILET_PAPER,treatment,40.51
R_UZ8htLc08E86uE9,ELECTRONIC_CABLE,treatment,11.35
R_UZ8htLc08E86uE9,SCREEN_PROTECTOR,baseline,37.95
R_UaUT55gxGPcEyR3,VITAMIN,baseline,4.98
R_Ui78k1hRGuGWhln,SKIN_CLEANING_AGENT,treatment,17.88
R_UiGJcgWtDtZPfih,CELLULAR_PHONE_CASE,treatment,49.95
R_UlOQHrMf1EiWKQx,SKIN_CLEANING_AGENT,baseline,19.6
R_UrQfognZjR4q5CF,ELECTRONIC_CABLE,baseline,10.99
R_UxUPzvBlS75I6ul,PET_FOOD,baseline,32.87
R_UxUPzvBlS75I6ul,PET_FOOD,treatment,31.64
R_UxVZdLDXWoy4nO9,CELLULAR_PHONE_CASE,treatment,7.99
R_UxpqIzxxhvziAa5,VITAMIN,baseline,9.38
R_V1EWFs6tkv2DaMN,SHIRT,baseline,22.99
R_V1EWFs6tkv2DaMN,VITAMIN,baseline,59.97
R_V1EWFs6tkv2DaMN,VITAMIN,treatment,34.96
R_V416ZQ4Q4ElD1yF,PET_FOOD,baseline,69.94
R_V416ZQ4Q4ElD1yF,TOILET_PAPER,baseline,19.99
R_V43VJZ8PVo1w0ff,CELLULAR_PHONE_CASE,treatment,7.99
R_V43VJZ8PVo1w0ff,ELECTRONIC_CABLE,treatment,12.98
R_V43VJZ8PVo1w0ff,HERB,treatment,46.0
R_V43VJZ8PVo1w0ff,VITAMIN,treatment,16.97
R_VL9AaDH7tfS4d8Z,VITAMIN,baseline,24.599999999999998
R_VLmTvhwazA2Ng9X,PET_FOOD,treatment,31.94
R_VLmTvhwazA2Ng9X,SHIRT,treatment,20.0
R_VLmTvhwazA2Ng9X,SHOES,treatment,30.99
R_W3empn2lGXa2u3v,PET_FOOD,treatment,12.96
R_W80kzJbCa8CD9UB,ELECTRONIC_CABLE,baseline,30.47
R_W80kzJbCa8CD9UB,ELECTRONIC_CABLE,treatment,8.0
R_Wd4NW3fCsUmgTfz,CELLULAR_PHONE_CASE,baseline,37.98
R_Wd4NW3fCsUmgTfz,ELECTRONIC_CABLE,baseline,16.49
R_Wd4NW3fCsUmgTfz,SHIRT,treatment,21.0
R_WdjRiujyi439QUV,SHIRT,baseline,10.99
R_WeUTXBXyijB097X,COFFEE,treatment,12.99
R_WeUTXBXyijB097X,TOILET_PAPER,treatment,25.18
R_WerZwuLkMK4zfVf,PET_FOOD,baseline,8.24
R_WerZwuLkMK4zfVf,PET_FOOD,treatment,25.83
R_WerZwuLkMK4zfVf,SAUCE,baseline,13.98
R_WerZwuLkMK4zfVf,SCREEN_PROTECTOR,baseline,5.99
R_WerZwuLkMK4zfVf,SHIRT,baseline,31.93
R_WerZwuLkMK4zfVf,SHOES,baseline,36.0
R_WfcQjcLLrgyyhZD,CELLULAR_PHONE_CASE,baseline,7.29
R_WfcQjcLLrgyyhZD,CELLULAR_PHONE_CASE,treatment,7.99
R_WfcQjcLLrgyyhZD,ELECTRONIC_CABLE,baseline,7.99
R_WfcQjcLLrgyyhZD,ELECTRONIC_CABLE,treatment,7.99
R_WfcQjcLLrgyyhZD,SHIRT,baseline,22.93
R_Wflh7jXpugM20Dv,COFFEE,baseline,12.98
R_Wflh7jXpugM20Dv,COFFEE,treatment,9.93
R_Wflh7jXpugM20Dv,FLAVORED_DRINK_CONCENTRATE,baseline,29.910000000000004
R_Wflh7jXpugM20Dv,FLAVORED_DRINK_CONCENTRATE,treatment,33.07
R_Wflh7jXpugM20Dv,PET_FOOD,baseline,13.23
R_Wflh7jXpugM20Dv,PET_FOOD,treatment,34.14
R_WiHgd4U8fkn5ZsZ,ELECTRONIC_CABLE,treatment,8.49
R_Wj4UUQUNrJKEYKJ,COFFEE,baseline,26.99
R_Wj4UUQUNrJKEYKJ,DISHWARE_PLATE,baseline,39.98
R_Wj4UUQUNrJKEYKJ,SCREEN_PROTECTOR,baseline,17.9
R_Wj4UUQUNrJKEYKJ,TOILET_PAPER,baseline,26.99
R_WlmRXQCE6kRjeeJ,HERB,treatment,12.99
R_WlmRXQCE6kRjeeJ,SCREEN_PROTECTOR,baseline,6.95
R_WlmRXQCE6kRjeeJ,SUGAR_CANDY,baseline,5.3
R_WqHyMGcSkgIXRw5,ELECTRONIC_CABLE,baseline,15.99
R_Wvek6KTbhuRTUxb,SCREEN_PROTECTOR,treatment,9.99
R_WwInNEyYEbNjgWt,CELLULAR_PHONE_CASE,baseline,9.99
R_WwInNEyYEbNjgWt,SHOES,baseline,61.85
R_Wx1K66mKsCdbnXz,CELLULAR_PHONE_CASE,treatment,13.99
R_Wx1K66mKsCdbnXz,SAUCE,baseline,4.88
R_Wx1K66mKsCdbnXz,SCREEN_PROTECTOR,treatment,19.84
R_Wx1K66mKsCdbnXz,SUGAR_CANDY,baseline,6.98
R_WxNO6Oe6xqGi15T,DISHWASHER_DETERGENT,baseline,8.48
R_WxNO6Oe6xqGi15T,ELECTRONIC_CABLE,baseline,32.99
R_XAphEY817eORyx3,SKIN_CLEANING_AGENT,treatment,14.64
R_XBcuYV8ItZHNRIZ,PET_FOOD,treatment,19.2
R_XBcuYV8ItZHNRIZ,SKIN_CLEANING_AGENT,treatment,15.39
R_XBcuYV8ItZHNRIZ,TOILET_PAPER,treatment,17.5
R_XFB8SnqP21l7p8R,HERB,treatment,1.99
R_XGKozLuGXZzktCF,COFFEE,treatment,38.15
R_XGKozLuGXZzktCF,FRUIT,treatment,41.99
R_XGKozLuGXZzktCF,HERB,treatment,11.69
R_XGKozLuGXZzktCF,SAUCE,treatment,38.99
R_XGKozLuGXZzktCF,SHOES,baseline,28.99
R_XGKozLuGXZzktCF,SHOES,treatment,342.19
R_XGKozLuGXZzktCF,SKIN_CLEANING_AGENT,treatment,19.37
R_XLNqrCKqhDiXYc1,SKIN_CLEANING_AGENT,treatment,0.99
R_XNiuJCcVUXlLUYx,CELLULAR_PHONE_CASE,baseline,6.99
R_XNiuJCcVUXlLUYx,ELECTRONIC_CABLE,baseline,12.89
R_XNiuJCcVUXlLUYx,PROTECTIVE_GLOVE,baseline,9.19
R_XNiuJCcVUXlLUYx,SHIRT,baseline,19.5
R_XNiuJCcVUXlLUYx,SHOES,baseline,37.99
R_XSQ0rtJL82sO48h,CELLULAR_PHONE_CASE,baseline,8.99
R_XSQ0rtJL82sO48h,SCREEN_PROTECTOR,baseline,15.98
R_XSQ0rtJL82sO48h,SHIRT,baseline,5.99
R_XSu10jIDimUl5m1,SCREEN_PROTECTOR,treatment,7.29
R_XSu10jIDimUl5m1,SHIRT,baseline,14.99
R_XSu10jIDimUl5m1,SHOES,baseline,19.99
R_XSu10jIDimUl5m1,TOILET_PAPER,baseline,44.5
R_XSu10jIDimUl5m1,TOILET_PAPER,treatment,22.25
R_XSu10jIDimUl5m1,VITAMIN,baseline,57.63
R_XUhit9pAXhD746B,ELECTRONIC_CABLE,baseline,12.99
R_XX2kFbi9VPxFWLf,CELLULAR_PHONE_CASE,baseline,9.99
R_XX4679ZDUYaKZTb,CELLULAR_PHONE_CASE,treatment,26.96
R_XX4679ZDUYaKZTb,SHIRT,baseline,6.37
R_XXow2gO79y4faxj,CELLULAR_PHONE_CASE,treatment,22.97
R_XXow2gO79y4faxj,SCREEN_PROTECTOR,treatment,17.939999999999998
R_XXow2gO79y4faxj,SKIN_CLEANING_AGENT,baseline,5.5
R_XYTa0bvoaQqev3r,ELECTRONIC_CABLE,treatment,1.99
R_XYTa0bvoaQqev3r,PET_FOOD,baseline,3.92
R_XYeZSVkzBQBQtBD,ELECTRONIC_CABLE,treatment,19.94
R_XYeZSVkzBQBQtBD,SHIRT,baseline,41.53
R_XYsrPCXL5N6boad,SKIN_CLEANING_AGENT,baseline,39.0
R_Xhz81T9LodPX0KB,COFFEE,baseline,25.79
R_Xhz81T9LodPX0KB,FLAVORED_DRINK_CONCENTRATE,treatment,2.98
R_Xhz81T9LodPX0KB,PET_FOOD,baseline,44.0
R_Xhz81T9LodPX0KB,PET_FOOD,treatment,17.01
R_Xhz81T9LodPX0KB,SHOES,baseline,36.54
R_Xhz81T9LodPX0KB,SUGAR_CANDY,treatment,3.59
R_Xhz81T9LodPX0KB,TOILET_PAPER,baseline,18.47
R_Xhz81T9LodPX0KB,TOILET_PAPER,treatment,8.61
R_Xhz81T9LodPX0KB,VITAMIN,treatment,8.97
R_Xjn66iH08ck5oPL,CELLULAR_PHONE_CASE,baseline,19.96
R_Xjn66iH08ck5oPL,DISHWASHER_DETERGENT,baseline,15.12
R_Xjn66iH08ck5oPL,PET_FOOD,baseline,14.290000000000001
R_Xjn66iH08ck5oPL,PET_FOOD,treatment,7.12
R_Xjn66iH08ck5oPL,SAUCE,baseline,6.21
R_Xjn66iH08ck5oPL,SHIRT,baseline,34.98
R_Xjn66iH08ck5oPL,SKIN_CLEANING_AGENT,treatment,14.85
R_Xjn66iH08ck5oPL,TOILET_PAPER,baseline,5.99
R_Xjn66iH08ck5oPL,VITAMIN,baseline,21.24
R_Xjn66iH08ck5oPL,VITAMIN,treatment,11.62
R_Xk42yW3pfoWC6Ih,SHIRT,baseline,15.98
R_Xk42yW3pfoWC6Ih,SKIN_CLEANING_AGENT,treatment,8.99
R_Xnxbf5uRDYJ5tvz,PET_FOOD,baseline,14.04
R_XpHv6ZEKCuud0Gt,PET_FOOD,treatment,23.97
R_XsIUODlniv0lMu5,SUGAR_CANDY,baseline,23.96
R_Xt4H8BJ1Vx7ws8h,FRUIT,treatment,0.95
R_Xt4H8BJ1Vx7ws8h,SKIN_CLEANING_AGENT,baseline,5.38
R_Xt4H8BJ1Vx7ws8h,VITAMIN,baseline,21.2
R_XtYIlnjI6etRnGh,PET_FOOD,baseline,15.690000000000001
R_XtYIlnjI6etRnGh,PET_FOOD,treatment,8.99
R_XtYIlnjI6etRnGh,SAUCE,treatment,2.19
R_XuCuybjxPer1OeJ,CELLULAR_PHONE_CASE,treatment,16.99
R_XuCuybjxPer1OeJ,SCREEN_PROTECTOR,treatment,6.48
R_XvQvSZcUpzRXxrr,DISHWASHER_DETERGENT,treatment,3.77
R_XwiCirQyfwJzVtv,SHOES,baseline,28.9
R_XwiCirQyfwJzVtv,TOILET_PAPER,treatment,23.39
R_Y327gjLqd4iezqV,ELECTRONIC_CABLE,baseline,12.99
R_Y3TdYiBodZOLXlT,CELLULAR_PHONE_CASE,baseline,7.81
R_Y4Y0rnYYDKTzxM5,PET_FOOD,baseline,15.76
R_Y4aBj5VuuQKYcq5,VITAMIN,baseline,38.0
R_Y4aBj5VuuQKYcq5,VITAMIN,treatment,45.0
R_Y4jCkfTFzvtw5SF,CELLULAR_PHONE_CASE,treatment,9.19
R_Y4jCkfTFzvtw5SF,ELECTRONIC_CABLE,baseline,9.99
R_Y4jCkfTFzvtw5SF,HERB,treatment,6.37
R_Y4jCkfTFzvtw5SF,PET_FOOD,baseline,31.84
R_Y4jCkfTFzvtw5SF,PET_FOOD,treatment,28.76
R_Y9umn8jRAhKJgTn,ELECTRONIC_CABLE,baseline,5.98
R_Y9umn8jRAhKJgTn,SHIRT,baseline,5.98
R_YPSS9WRS3ZVKQPn,PET_FOOD,baseline,20.43
R_YPSS9WRS3ZVKQPn,SKIN_CLEANING_AGENT,treatment,5.95
R_YSl6RLgAiesofPH,CELLULAR_PHONE_CASE,baseline,10.99
R_YSl6RLgAiesofPH,ELECTRONIC_CABLE,baseline,10.99
R_YSl6RLgAiesofPH,PET_FOOD,baseline,11.98
R_YSl6RLgAiesofPH,PET_FOOD,treatment,6.44
R_YVNaznCASVojYKB,CELLULAR_PHONE_CASE,baseline,10.99
R_YVNaznCASVojYKB,ELECTRONIC_CABLE,baseline,10.89
R_YVNaznCASVojYKB,SCREEN_PROTECTOR,baseline,9.99
R_YVNaznCASVojYKB,SKIN_CLEANING_AGENT,baseline,6.77
R_YWC7NpQLctWlPVf,SHOES,baseline,35.0
R_Z2Gd6jT9M6qXlzH,ELECTRONIC_CABLE,baseline,33.59
R_Z2Gd6jT9M6qXlzH,ELECTRONIC_CABLE,treatment,19.97
R_Z4qMkqhWSmIbdSh,DISHWASHER_DETERGENT,treatment,14.99
R_Z4qMkqhWSmIbdSh,PET_FOOD,baseline,6.92
R_Z4qMkqhWSmIbdSh,PET_FOOD,treatment,5.07
R_Z4qMkqhWSmIbdSh,PROTECTIVE_GLOVE,treatment,20.98
R_Z4qMkqhWSmIbdSh,SKIN_CLEANING_AGENT,treatment,8.99
R_Z4qMkqhWSmIbdSh,TOILET_PAPER,baseline,22.25
R_ZFhsRu6k5e3fX1v,PET_FOOD,baseline,60.190000000000005
R_ZIsOywgVBw4idR7,SHIRT,baseline,12.42
R_Za6NwCg735Vw39n,ELECTRONIC_CABLE,baseline,9.99
R_Za6NwCg735Vw39n,SHIRT,baseline,9.96
R_Za6NwCg735Vw39n,SHOES,baseline,22.0
R_ZauRmxopn1S5Sud,SHOES,treatment,26.96
R_ZeIqsLOkeyCl5uN,COFFEE,baseline,86.48
R_ZeIqsLOkeyCl5uN,COFFEE,treatment,43.52
R_ZeIqsLOkeyCl5uN,PET_FOOD,treatment,10.98
R_ZeIqsLOkeyCl5uN,PLANTER,treatment,70.42
R_ZeqLnp8IZFNzHMt,CELLULAR_PHONE_CASE,treatment,11.99
R_ZfxDd4JY8M1gR8J,CELLULAR_PHONE_CASE,baseline,55.97
R_ZfxDd4JY8M1gR8J,DISHWARE_PLATE,baseline,23.37
R_ZfxDd4JY8M1gR8J,ELECTRONIC_CABLE,baseline,32.98
R_ZfxDd4JY8M1gR8J,PET_FOOD,baseline,2.37
R_ZfxDd4JY8M1gR8J,PET_FOOD,treatment,23.96
R_ZfxDd4JY8M1gR8J,PLANTER,baseline,8.99
R_ZfxDd4JY8M1gR8J,SKIN_CLEANING_AGENT,baseline,3.75
R_ZfxDd4JY8M1gR8J,TOILET_PAPER,baseline,9.99
R_ZjFHZnBMjWeAYdH,CELLULAR_PHONE_CASE,baseline,7.85
R_ZjFHZnBMjWeAYdH,SKIN_CLEANING_AGENT,treatment,14.99
R_ZkokwdIEZybYo9z,FLAVORED_DRINK_CONCENTRATE,baseline,53.54
R_ZkokwdIEZybYo9z,FLAVORED_DRINK_CONCENTRATE,treatment,12.99
R_ZkokwdIEZybYo9z,HERB,treatment,35.95
R_ZkokwdIEZybYo9z,SAUCE,treatment,27.299999999999997
R_ZkokwdIEZybYo9z,SHOES,treatment,72.99
R_ZkokwdIEZybYo9z,SKIN_CLEANING_AGENT,treatment,11.28
R_ZkokwdIEZybYo9z,SUGAR_CANDY,baseline,24.86
R_Zn1yhaZTqrBfDmp,SHIRT,baseline,10.5
R_Zn1yhaZTqrBfDmp,SKIN_CLEANING_AGENT,baseline,6.0
R_ZqMc2n2GUPEaXfz,SHOES,treatment,9.29
R_Zw0unpmWGOSsWEF,ADHESIVE_TAPES,baseline,5.97
R_Zw0unpmWGOSsWEF,HERB,treatment,12.66
R_ZwuXRF5zwg9UUCt,ELECTRONIC_CABLE,baseline,8.99
R_ZynUIMrEe9VumxH,ELECTRONIC_CABLE,baseline,6.44
R_ZynUIMrEe9VumxH,SKIN_CLEANING_AGENT,baseline,12.99
R_ZytLOQiQXCPkNWx,TOILET_PAPER,treatment,9.99
R_Zz495Ir7AjUbSCJ,ADHESIVE_TAPES,baseline,4.84
R_Zz495Ir7AjUbSCJ,PET_FOOD,treatment,36.980000000000004
R_Zz495Ir7AjUbSCJ,SCREEN_PROTECTOR,baseline,3.95
R_a3Q8UXAMXpamZB7,CELLULAR_PHONE_CASE,treatment,7.99
R_a3Q8UXAMXpamZB7,ELECTRONIC_CABLE,baseline,16.48
R_a3Q8UXAMXpamZB7,FRUIT,baseline,3.99
R_a3Q8UXAMXpamZB7,PET_FOOD,baseline,23.77
R_a3Q8UXAMXpamZB7,PET_FOOD,treatment,14.62
R_a3Q8UXAMXpamZB7,PROTECTIVE_GLOVE,treatment,12.52
R_a3Q8UXAMXpamZB7,SCREEN_PROTECTOR,treatment,7.99
R_a3Q8UXAMXpamZB7,SHOES,baseline,39.99
R_a3Q8UXAMXpamZB7,VITAMIN,baseline,11.11
R_a3tDhXWQm43rsUF,ADHESIVE_TAPES,baseline,8.95
R_aVKYvNNMeqIDPsB,CELLULAR_PHONE_CASE,baseline,14.99
R_aVslz4Q8yi9S6Cl,COFFEE,baseline,35.0
R_aYp7TYN8pNsU6lP,CELLULAR_PHONE_CASE,treatment,10.5
R_aYp7TYN8pNsU6lP,SCREEN_PROTECTOR,treatment,9.99
R_abf7RJn5xPCVb1v,SHIRT,baseline,24.99
R_abnab1EzH51Bkf7,COFFEE,baseline,12.79
R_afU6KRn89n5n9i9,ADHESIVE_TAPES,treatment,7.41
R_afU6KRn89n5n9i9,COFFEE,baseline,69.98
R_afU6KRn89n5n9i9,COFFEE,treatment,97.26
R_afU6KRn89n5n9i9,FLAVORED_DRINK_CONCENTRATE,treatment,13.96
R_afU6KRn89n5n9i9,SHIRT,baseline,33.98
R_afU6KRn89n5n9i9,SHIRT,treatment,88.92
R_afU6KRn89n5n9i9,SHOES,baseline,21.99
R_afU6KRn89n5n9i9,SHOES,treatment,47.98
R_afU6KRn89n5n9i9,SKIN_CLEANING_AGENT,baseline,9.81
R_afpraFNVxBHgh7X,SCREEN_PROTECTOR,baseline,9.76
R_afsmqQnUctcdeY9,ELECTRONIC_CABLE,baseline,20.08
R_afsmqQnUctcdeY9,PROTECTIVE_GLOVE,baseline,8.99
R_ag6T2MYYTL2eE1j,COFFEE,baseline,37.62
R_ag6T2MYYTL2eE1j,COFFEE,treatment,75.24
R_ag6T2MYYTL2eE1j,DISHWARE_PLATE,treatment,9.99
R_ag6T2MYYTL2eE1j,DISHWASHER_DETERGENT,treatment,16.97
R_ag6T2MYYTL2eE1j,FRUIT,treatment,8.75
R_ag6T2MYYTL2eE1j,PLANTER,treatment,65.96000000000001
R_ag6T2MYYTL2eE1j,SHIRT,baseline,91.08
R_ag6T2MYYTL2eE1j,SKIN_CLEANING_AGENT,baseline,13.48
R_ag6T2MYYTL2eE1j,SKIN_CLEANING_AGENT,treatment,21.560000000000002
R_ag6T2MYYTL2eE1j,TOILET_PAPER,baseline,31.02
R_ag6T2MYYTL2eE1j,TOILET_PAPER,treatment,44.5
R_b14mPI2m0e5yH9D,PET_FOOD,baseline,8.58
R_b1xAy0S4LKUsnLz,SHOES,baseline,710.89
R_b2GkGBSnh7BW6RP,COFFEE,baseline,37.99
R_b3dSUlk76L0C6TD,COFFEE,baseline,62.58
R_b3dSUlk76L0C6TD,COFFEE,treatment,65.17
R_b3dSUlk76L0C6TD,DISHWASHER_DETERGENT,baseline,21.16
R_b3dSUlk76L0C6TD,PET_FOOD,baseline,48.06
R_b3dSUlk76L0C6TD,PET_FOOD,treatment,14.97
R_b3dSUlk76L0C6TD,PROTECTIVE_GLOVE,treatment,14.25
R_b3dSUlk76L0C6TD,SHIRT,baseline,65.85
R_b3dSUlk76L0C6TD,SKIN_CLEANING_AGENT,baseline,12.49
R_b3dSUlk76L0C6TD,VITAMIN,baseline,27.560000000000002
R_b7z8AzmkKy3gNAl,SHIRT,baseline,36.99
R_b8UnkZJoU93ZxEB,CELLULAR_PHONE_CASE,treatment,12.99
R_b8UnkZJoU93ZxEB,COFFEE,baseline,15.38
R_b8UnkZJoU93ZxEB,COFFEE,treatment,38.82
R_b8UnkZJoU93ZxEB,DISHWARE_PLATE,baseline,18.97
R_b8UnkZJoU93ZxEB,ELECTRONIC_CABLE,baseline,24.19
R_b8UnkZJoU93ZxEB,ELECTRONIC_CABLE,treatment,7.99
R_b8UnkZJoU93ZxEB,PET_FOOD,baseline,12.64
R_b8UnkZJoU93ZxEB,SHOES,baseline,61.64
R_b8UnkZJoU93ZxEB,TOILET_PAPER,baseline,24.8
R_b8v7OwKdVZBCvrX,PET_FOOD,treatment,28.02
R_bBIcZn0ySKqKq0F,SKIN_CLEANING_AGENT,baseline,7.68
R_bEM9MySQ9bTLMc1,DISHWARE_PLATE,baseline,157.98
R_bEM9MySQ9bTLMc1,PROTECTIVE_GLOVE,treatment,11.99
R_bEM9MySQ9bTLMc1,SKIN_CLEANING_AGENT,treatment,9.66
R_bIXnQr8Fm57EAGR,SHOES,treatment,71.88
R_bJI8lmXMZWL6oql,CELLULAR_PHONE_CASE,baseline,25.99
R_bJI8lmXMZWL6oql,ELECTRONIC_CABLE,treatment,8.62
R_bJI8lmXMZWL6oql,PET_FOOD,baseline,93.78999999999999
R_bJI8lmXMZWL6oql,PET_FOOD,treatment,28.42
R_bJI8lmXMZWL6oql,SHIRT,treatment,15.97
R_bJI8lmXMZWL6oql,SKIN_CLEANING_AGENT,baseline,27.91
R_bJI8lmXMZWL6oql,SKIN_CLEANING_AGENT,treatment,17.8
R_bJI8lmXMZWL6oql,SUGAR_CANDY,treatment,11.98
R_bJI8lmXMZWL6oql,TOILET_PAPER,baseline,26.24
R_bJI8lmXMZWL6oql,VITAMIN,baseline,5.18
R_bJbNhR1I5NnLKb7,PET_FOOD,treatment,21.74
R_bJbNhR1I5NnLKb7,SHOES,treatment,37.5
R_bJbNhR1I5NnLKb7,SKIN_CLEANING_AGENT,treatment,3.29
R_bKJcIltPwncL9uN,TOILET_PAPER,treatment,23.8
R_bKt9Z4amoZXnAaJ,PET_FOOD,treatment,14.99
R_bKt9Z4amoZXnAaJ,VITAMIN,baseline,21.4
R_bNlGrSwYPEMjfWh,CELLULAR_PHONE_CASE,baseline,19.99
R_bNlGrSwYPEMjfWh,SHIRT,baseline,14.95
R_bNlGrSwYPEMjfWh,SHIRT,treatment,19.99
R_bNnd3UmePmOGvWF,PET_FOOD,baseline,132.98
R_bNnd3UmePmOGvWF,PET_FOOD,treatment,35.97
R_bNnd3UmePmOGvWF,VITAMIN,baseline,68.73
R_bNnd3UmePmOGvWF,VITAMIN,treatment,70.22
R_bObh6xg5bURfzwt,CELLULAR_PHONE_CASE,treatment,28.83
R_bObh6xg5bURfzwt,ELECTRONIC_CABLE,baseline,23.12
R_bOsm0ntz3dHtHXz,SHOES,baseline,53.97
R_ba73EoTEt4UBcWJ,CELLULAR_PHONE_CASE,baseline,18.98
R_bdUj1u3aVonqb61,ELECTRONIC_CABLE,baseline,6.99
R_bdw1ARGSVErDIWd,CELLULAR_PHONE_CASE,baseline,13.99
R_beFwerGcbqawgBH,ELECTRONIC_CABLE,baseline,29.97
R_beFwerGcbqawgBH,PROTECTIVE_GLOVE,treatment,14.99
R_beFwerGcbqawgBH,VITAMIN,treatment,16.98
R_bf37vgAtSoPc5rj,TOILET_PAPER,baseline,26.950000000000003
R_bf37vgAtSoPc5rj,TOILET_PAPER,treatment,33.35
R_bkAu6XeIT0wOxs5,ELECTRONIC_CABLE,baseline,5.99
R_bkAu6XeIT0wOxs5,HERB,baseline,9.94
R_blmQEhOrCwpqG4x,ELECTRONIC_CABLE,baseline,22.89
R_blmQEhOrCwpqG4x,SKIN_CLEANING_AGENT,baseline,10.88
R_blmQEhOrCwpqG4x,VITAMIN,treatment,40.379999999999995
R_bqJTh7OR8fc8Vah,SUGAR_CANDY,baseline,31.39
R_br5a8OxAqrKRxQd,SAUCE,treatment,9.13
R_br5a8OxAqrKRxQd,SCREEN_PROTECTOR,treatment,8.95
R_brZ54fPuiQjRWRX,COFFEE,treatment,33.98
R_brZ54fPuiQjRWRX,VITAMIN,treatment,9.88
R_brpW12H2OkHT1iF,ELECTRONIC_CABLE,treatment,9.98
R_brpW12H2OkHT1iF,HERB,treatment,11.99
R_bsaSvkeG5k4XMzv,ELECTRONIC_CABLE,treatment,8.69
R_bsaSvkeG5k4XMzv,PET_FOOD,treatment,66.08
R_bvaM7i1LSTXVLMt,DISHWASHER_DETERGENT,baseline,8.49
R_bvaM7i1LSTXVLMt,VITAMIN,baseline,11.22
R_bw2nQ0iRh2wCa8p,PROTECTIVE_GLOVE,treatment,11.59
R_bw2nQ0iRh2wCa8p,SHIRT,baseline,15.99
R_bw2nQ0iRh2wCa8p,VITAMIN,baseline,9.23
R_bw2nQ0iRh2wCa8p,VITAMIN,treatment,99.48
R_cAcAtozIWnZIbGp,CELLULAR_PHONE_CASE,baseline,19.99
R_cAcAtozIWnZIbGp,FLAVORED_DRINK_CONCENTRATE,treatment,3.4
R_cAcAtozIWnZIbGp,HERB,treatment,9.89
R_cAcAtozIWnZIbGp,PET_FOOD,treatment,30.169999999999998
R_cAcAtozIWnZIbGp,PLANTER,baseline,9.99
R_cAcAtozIWnZIbGp,SHIRT,baseline,64.99
R_cAcAtozIWnZIbGp,TOILET_PAPER,baseline,19.99
R_cAcAtozIWnZIbGp,TOILET_PAPER,treatment,27.479999999999997
R_cAcAtozIWnZIbGp,VITAMIN,treatment,14.95
R_cCucjmijTJETC6d,ADHESIVE_TAPES,treatment,30.5
R_cCucjmijTJETC6d,CELLULAR_PHONE_CASE,baseline,11.99
R_cCucjmijTJETC6d,CELLULAR_PHONE_CASE,treatment,13.99
R_cCucjmijTJETC6d,ELECTRONIC_CABLE,baseline,17.27
R_cCucjmijTJETC6d,SKIN_CLEANING_AGENT,baseline,14.46
R_cCucjmijTJETC6d,TOILET_PAPER,baseline,27.49
R_cD8Z9sFkKWQbxfP,PLANTER,baseline,19.99
R_cHesjuc4lBb9xcd,ADHESIVE_TAPES,treatment,11.08
R_cIudxwAvVxJzhkd,HERB,treatment,11.52
R_cMxn243TpGjgbWp,COFFEE,baseline,25.97
R_cMxn243TpGjgbWp,ELECTRONIC_CABLE,baseline,6.99
R_cMxn243TpGjgbWp,FRUIT,baseline,11.8
R_cMxn243TpGjgbWp,FRUIT,treatment,33.39
R_cMxn243TpGjgbWp,SAUCE,treatment,1.59
R_cMxn243TpGjgbWp,SHOES,baseline,74.95
R_cMxn243TpGjgbWp,SHOES,treatment,49.99
R_cMxn243TpGjgbWp,SKIN_CLEANING_AGENT,baseline,10.32
R_cMxn243TpGjgbWp,SKIN_CLEANING_AGENT,treatment,10.32
R_cMxn243TpGjgbWp,SUGAR_CANDY,baseline,2.25
R_cMxn243TpGjgbWp,TOILET_PAPER,treatment,71.83
R_cMxn243TpGjgbWp,VITAMIN,baseline,18.08
R_cMxn243TpGjgbWp,VITAMIN,treatment,27.61
R_cNrjVWvNLUa6lep,VITAMIN,baseline,19.97
R_cSYS6Hd74hMsYFz,SHOES,baseline,34.99
R_cShLepO1fPFrHSF,ELECTRONIC_CABLE,treatment,13.9
R_cShLepO1fPFrHSF,SHIRT,baseline,32.68
R_cVbq9lQkBclFudr,PET_FOOD,baseline,32.45
R_cYYWxKOcONijB4d,ELECTRONIC_CABLE,treatment,4.99
R_cZ53Ayfo9vbj7EZ,ADHESIVE_TAPES,treatment,19.99
R_cZ53Ayfo9vbj7EZ,CELLULAR_PHONE_CASE,treatment,6.68
R_cZ53Ayfo9vbj7EZ,FLAVORED_DRINK_CONCENTRATE,baseline,24.98
R_cZ53Ayfo9vbj7EZ,FLAVORED_DRINK_CONCENTRATE,treatment,12.54
R_cZ53Ayfo9vbj7EZ,PET_FOOD,baseline,43.73
