source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
google,sporting good > outdoor recreation > cycling > bicycle part > bicycle tire valve,5,sporting,outdoor,cycling,bicycle,
google,sporting good > outdoor recreation > cycling > bicycle part > bicycle tire,5,sporting,outdoor,cycling,bicycle,
google,sporting good > outdoor recreation > cycling > bicycle part > bicycle tube,5,sporting,outdoor,cycling,bicycle,
google,sporting good > outdoor recreation > cycling > bicycle part > bicycle wheel part,5,sporting,outdoor,cycling,bicycle,
google,sporting good > outdoor recreation > cycling > bicycle part > bicycle wheel,5,sporting,outdoor,cycling,bicycle,
google,sporting good > outdoor recreation > cycling > bicycle,4,sporting,outdoor,cycling,,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle cleat accessory,5,sporting,outdoor,cycling,accessory,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle cleat,5,sporting,outdoor,cycling,accessory,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle glove,5,sporting,outdoor,cycling,apparel,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle helmet part accessory,5,sporting,outdoor,cycling,accessory,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle helmet,5,sporting,outdoor,cycling,apparel,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle protective pad,5,sporting,outdoor,cycling,apparel,
google,sporting good > outdoor recreation > cycling > cycling apparel accessory > bicycle shoe cover,5,sporting,outdoor,cycling,apparel,
google,sporting good > outdoor recreation > cycling > tricycle accessory,4,sporting,outdoor,cycling,,
google,sporting good > outdoor recreation > cycling > tricycle,4,sporting,outdoor,cycling,,
google,sporting good > outdoor recreation > cycling > unicycle accessory,4,sporting,outdoor,cycling,,
google,sporting good > outdoor recreation > cycling > unicycle,4,sporting,outdoor,cycling,,
google,sporting good > outdoor recreation > equestrian > horse care > horse blanket sheet,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse boot leg wrap,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse feed,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse fly mask,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse grooming,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse treat,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse vitamin supplement,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse care > horse wormers,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > bridle bit,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > bridle,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > cinch,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > horse halter,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > horse harness,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > horse lead,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > rein,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > saddle,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack > stirrup,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack accessory > horse tack box,5,sporting,outdoor,equestrian,horse,
google,sporting good > outdoor recreation > equestrian > horse tack accessory > saddle accessory,5,sporting,outdoor,equestrian,accessory,
google,sporting good > outdoor recreation > equestrian > riding apparel accessory > equestrian glove,5,sporting,outdoor,equestrian,riding,
google,sporting good > outdoor recreation > equestrian > riding apparel accessory > equestrian helmet,5,sporting,outdoor,equestrian,riding,
google,sporting good > outdoor recreation > equestrian > riding apparel accessory > riding crop whip,5,sporting,outdoor,equestrian,riding,
google,sporting good > outdoor recreation > equestrian > riding apparel accessory > riding pant,5,sporting,outdoor,equestrian,riding,
google,sporting good > outdoor recreation > fishing > bite alarm,4,sporting,outdoor,fishing,bite,
google,sporting good > outdoor recreation > fishing > fishing hunting wader,4,sporting,outdoor,fishing,wader,
google,sporting good > outdoor recreation > fishing > fishing bait chum container,4,sporting,outdoor,fishing,bait,
google,sporting good > outdoor recreation > fishing > fishing gaff,4,sporting,outdoor,fishing,gaff,
google,sporting good > outdoor recreation > fishing > fishing hook removal tool,4,sporting,outdoor,fishing,hook,
google,sporting good > outdoor recreation > fishing > fishing line leader,4,sporting,outdoor,fishing,line,
google,sporting good > outdoor recreation > fishing > fishing net,4,sporting,outdoor,fishing,net,
google,sporting good > outdoor recreation > fishing > fishing reel accessory > fishing reel bag case,5,sporting,outdoor,fishing,reel,bag
google,sporting good > outdoor recreation > fishing > fishing reel accessory > fishing reel lubricant,5,sporting,outdoor,fishing,reel,lubricant
google,sporting good > outdoor recreation > fishing > fishing reel accessory > fishing reel replacement spool,5,sporting,outdoor,fishing,reel,replacement
google,sporting good > outdoor recreation > fishing > fishing reel,4,sporting,outdoor,fishing,rod,
google,sporting good > outdoor recreation > fishing > fishing rod accessory > fishing rod bag case,5,sporting,outdoor,fishing,rod,
google,sporting good > outdoor recreation > fishing > fishing rod accessory > fishing rod holder storage rack,5,sporting,outdoor,fishing,rod,
google,sporting good > outdoor recreation > fishing > fishing rod,4,sporting,outdoor,fishing,rod,
google,sporting good > outdoor recreation > fishing > fishing spear,4,sporting,outdoor,fishing,spear,
google,sporting good > outdoor recreation > fishing > fishing tackle > fishing bait lure,5,sporting,outdoor,fishing,tackle,bait
google,sporting good > outdoor recreation > fishing > fishing tackle > fishing float,5,sporting,outdoor,fishing,tackle,float
google,sporting good > outdoor recreation > fishing > fishing tackle > fishing hook,5,sporting,outdoor,fishing,tackle,hook
google,sporting good > outdoor recreation > fishing > fishing tackle > fishing sinker,5,sporting,outdoor,fishing,tackle,sinker
google,sporting good > outdoor recreation > fishing > fishing tackle > fishing snap swivel,5,sporting,outdoor,fishing,tackle,snap
google,sporting good > outdoor recreation > fishing > fishing trap,4,sporting,outdoor,fishing,trap,
google,sporting good > outdoor recreation > fishing > fly tying material > fishing bead,5,sporting,outdoor,fishing,fly,
google,sporting good > outdoor recreation > fishing > fly tying material > fishing yarn,5,sporting,outdoor,fishing,fly,
google,sporting good > outdoor recreation > fishing > live bait,4,sporting,outdoor,fishing,live,
google,sporting good > outdoor recreation > fishing > tackle bag box,4,sporting,outdoor,fishing,tackle,
google,sporting good > outdoor recreation > golf > divot tool,4,sporting,outdoor,golf,,
google,sporting good > outdoor recreation > golf > golf accessory set,4,sporting,outdoor,golf,accessory,
google,sporting good > outdoor recreation > golf > golf bag accessory > golf bag cart,5,sporting,outdoor,golf,bag,
google,sporting good > outdoor recreation > golf > golf bag accessory > golf bag cover case,5,sporting,outdoor,golf,bag,
google,sporting good > outdoor recreation > golf > golf bag,4,sporting,outdoor,golf,bag,
google,sporting good > outdoor recreation > golf > golf ball marker,4,sporting,outdoor,golf,ball,
google,sporting good > outdoor recreation > golf > golf ball,4,sporting,outdoor,golf,ball,
google,sporting good > outdoor recreation > golf > golf club part accessory > golf club grip,5,sporting,outdoor,golf,club,
google,sporting good > outdoor recreation > golf > golf club part accessory > golf club headcovers,5,sporting,outdoor,golf,club,
google,sporting good > outdoor recreation > golf > golf club part accessory > golf club shaft,5,sporting,outdoor,golf,club,
google,sporting good > outdoor recreation > golf > golf club,4,sporting,outdoor,golf,club,
google,sporting good > outdoor recreation > golf > golf flag,4,sporting,outdoor,golf,flag,
google,sporting good > outdoor recreation > golf > golf glove,4,sporting,outdoor,golf,glove,
google,sporting good > outdoor recreation > golf > golf tee,4,sporting,outdoor,golf,tee,
google,sporting good > outdoor recreation > golf > golf towel,4,sporting,outdoor,golf,towel,
google,sporting good > outdoor recreation > golf > golf training aid,4,sporting,outdoor,golf,training,
google,sporting good > outdoor recreation > hang gliding skydiving > air suit,4,sporting,outdoor,skydiving,,
google,sporting good > outdoor recreation > hang gliding skydiving > hang glider,4,sporting,outdoor,hang,,
google,sporting good > outdoor recreation > hang gliding skydiving > parachute,4,sporting,outdoor,skydiving,parachute,
google,sporting good > outdoor recreation > hunting shooting > archery > archery armguard,5,sporting,outdoor,hunting,archery,
google,sporting good > outdoor recreation > hunting shooting > archery > archery glove release,5,sporting,outdoor,hunting,archery,
google,sporting good > outdoor recreation > hunting shooting > archery > archery target,5,sporting,outdoor,hunting,archery,
google,sporting good > outdoor recreation > hunting shooting > archery > arrow part accessory,5,sporting,outdoor,hunting,archery,
google,sporting good > outdoor recreation > hunting shooting > archery > arrow bolt,5,sporting,outdoor,hunting,archery,
google,sporting good > outdoor recreation > hunting shooting > archery > bow crossbow accessory,5,sporting,outdoor,hunting,archery,
google,sporting good > outdoor recreation > hunting shooting > archery > bow crossbow,5,sporting,outdoor,hunting,archery,
