unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
supply,pet,dog,diaper,
supply,pet,dog,food,
supply,pet,dog,house,
supply,pet,dog,kennel,
supply,pet,dog,toy,
supply,pet,dog,treadmill,
supply,pet,dog,treat,
supply,pet,eye,,
supply,pet,fish,,
supply,pet,flea,,
supply,pet,grooming,comb,
supply,pet,grooming,fragrance,
supply,pet,grooming,hair,
supply,pet,grooming,nail,
supply,pet,grooming,shampoo,
supply,pet,grooming,wipe,
supply,pet,heating,,
supply,pet,medical | first | medicine,,
supply,pet,muzzle | playpen,,
supply,pet,reptile,,
supply,pet,small,animal,
supply,pet,step,,
supply,pet,sunscreen | vitamin,,
supply,pet,tag,,
supply,pet,training,clickers,
supply,pet,training,pad,
supply,pet,training,spray,
supply,pet,waste | food,,
supply,pet,,,
supply,reptile,,,
supply,small,,,
toy | baby,accessory,playstation,,
toy | baby,accessory,xbox,,
toy | baby,accessory,,,
toy | baby,activity | diapering | transport,accessory,,
toy | baby,activity | diapering | transport,alphabet | sorting,,
toy | baby,activity | diapering | transport,bathtub,,
toy | baby,activity | diapering | transport,changing,,
toy | baby,activity | diapering | transport,diaper,,
toy | baby,activity | diapering | transport,health,,
toy | baby,activity | diapering | transport,mobile | bouncer | jumper | soothers,,
toy | baby,activity | diapering | transport,monitor,,
toy | baby,activity | diapering | transport,nasal,,
toy | baby,activity | diapering | transport,pacifier,,
toy | baby,activity | diapering | transport,play,,
toy | baby,activity | diapering | transport,push,,
toy | baby,activity | diapering | transport,rattle,,
toy | baby,activity | diapering | transport,safety | pet,,
toy | baby,activity | diapering | transport,shopping,,
toy | baby,activity | diapering | transport,shower,,
toy | baby,activity | diapering | transport,toddler | carrier | stroller,,
toy | baby,activity | diapering | transport,wipe,,
toy | baby,activity | diapering | transport,,,
toy | baby,blanket,,,
toy | baby,diapering,changing,,
toy | baby,diapering,diaper,,
toy | baby,diapering,potty,,
toy | baby,diapering,toilet,,
toy | baby,diapering,wipe,,
toy | baby,feeding | safety | health | transport | accessory,activity | alphabet | book | soothers | bath,block,
toy | baby,feeding | safety | health | transport | accessory,activity | alphabet | book | soothers | bath,plush,
toy | baby,feeding | safety | health | transport | accessory,activity | alphabet | book | soothers | bath,push,
toy | baby,feeding | safety | health | transport | accessory,activity | alphabet | book | soothers | bath,rattle,
toy | baby,feeding | safety | health | transport | accessory,activity | alphabet | book | soothers | bath,,
toy | baby,feeding | safety | health | transport | accessory,bath | scale | shampoo,,
toy | baby,feeding | safety | health | transport | accessory,bathing,,
toy | baby,feeding | safety | health | transport | accessory,bib,,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,bag,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,breast,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,brush,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,cover,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,drying,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,formula,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,nipple,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,pad,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,pillow,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,sterilizer,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,warmer,
toy | baby,feeding | safety | health | transport | accessory,bottle | nursing,,
toy | baby,feeding | safety | health | transport | accessory,bottle | supply,cleaning,
toy | baby,feeding | safety | health | transport | accessory,bottle | supply,formula,
toy | baby,feeding | safety | health | transport | accessory,bottle | supply,nursing,
toy | baby,feeding | safety | health | transport | accessory,bottle | supply,sealing,
toy | baby,feeding | safety | health | transport | accessory,bottle | supply,set,
toy | baby,feeding | safety | health | transport | accessory,bottle | supply,toddler,
toy | baby,feeding | safety | health | transport | accessory,child,,
toy | baby,feeding | safety | health | transport | accessory,food | chair,,
toy | baby,feeding | safety | health | transport | accessory,highchair,,
toy | baby,feeding | safety | health | transport | accessory,keepsake,,
toy | baby,feeding | safety | health | transport | accessory,play | activity | swing | bouncer | jumper,,
toy | baby,feeding | safety | health | transport | accessory,product,,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,bed,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,car,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,clip,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,gate,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,harness,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,hearing,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,kit,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,monitor,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,nasal,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,shopping,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,supply,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,teethers,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,wipe,
toy | baby,feeding | safety | health | transport | accessory,proofing | pacifier | cover | thermometer | grooming,,
toy | baby,feeding | safety | health | transport | accessory,soap | skin,,
toy | baby,feeding | safety | health | transport | accessory,stationary,,
toy | baby,feeding | safety | health | transport | accessory,stroller,,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,backpack,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,bassinet,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,booster,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,car,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,convertible,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,cover,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,cup,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,footmuffs,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,head,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,hip,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,hook,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,infant,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,liner,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,organizer,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,part,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,sling,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,soft,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,wrap,
toy | baby,feeding | safety | health | transport | accessory,stroller | seat,,
toy | baby,feeding | safety | health | transport | accessory,utensil,bowl,
toy | baby,feeding | safety | health | transport | accessory,utensil,cup,
toy | baby,feeding | safety | health | transport | accessory,utensil,set,
toy | baby,feeding | safety | health | transport | accessory,,,
toy | baby,hobby,,,
toy | baby,microconsoles,,,
toy | baby,nintendo,,,
toy | baby,nursery,bedding,bed,
toy | baby,nursery,bedding,crib,
toy | baby,nursery,bedding,duvet,
toy | baby,nursery,bedding,mattress,
toy | baby,nursery,bedding,quilt,
toy | baby,nursery,bedding,set,
toy | baby,nursery,bedding,,
toy | baby,nursery,decor,,
toy | baby,nursery,décor,,
toy | baby,nursery,furniture,bassinet,
toy | baby,nursery,furniture,crib,
toy | baby,nursery,furniture,dresser,
toy | baby,nursery,furniture,set,
toy | baby,nursery,furniture,,
toy | baby,nursing,bib,,
toy | baby,nursing,bottle,,
toy | baby,nursing,breast,,
toy | baby,nursing,burp,,
toy | baby,nursing,care,,
toy | baby,nursing,cover,,
toy | baby,nursing,food,,
toy | baby,nursing,pad,,
toy | baby,nursing,pillow,,
toy | baby,nursing,sippy,,
toy | baby,nursing,toddler,,
toy | baby,online,,,
toy | baby,play | game | outdoor | accessory | sport,card | dvd | collection | stacking,collectible,
toy | baby,play | game | outdoor | accessory | sport,card | dvd | collection | stacking,role,
toy | baby,play | game | outdoor | accessory | sport,card | dvd | collection | stacking,,
toy | baby,play | game | outdoor | accessory | sport,child | flash,,
toy | baby,play | game | outdoor | accessory | sport,doll,,
toy | baby,play | game | outdoor | accessory | sport,early,,
toy | baby,play | game | outdoor | accessory | sport,figure,action,
toy | baby,play | game | outdoor | accessory | sport,figure,,
toy | baby,play | game | outdoor | accessory | sport,flying | viewfinder | nesting,paper,
toy | baby,play | game | outdoor | accessory | sport,flying | viewfinder | nesting,,
toy | baby,play | game | outdoor | accessory | sport,kid,,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,baseball,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,beach,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,child | swimming,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,foam,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,hockey,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,hopping,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,water,
toy | baby,play | game | outdoor | accessory | sport,pool | product | ball,,
toy | baby,play | game | outdoor | accessory | sport,pretend,,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,air | kite | glider,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,ant | astronomy | bug | educational | reading,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,ball,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,ball | bubble | fingerboard | coiled | marble,hula
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,ball | bubble | fingerboard | coiled | marble,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,block | set,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,car | train | airplane | boat | helicopter,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,control,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,dough | drawing,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,fitness,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,kaleidoscope | prism,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,kitchen | money | electronics | housekeeping | lawn,cookware
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,kitchen | money | electronics | housekeeping | lawn,food
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,kitchen | money | electronics | housekeeping | lawn,tableware
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,kitchen | money | electronics | housekeeping | lawn,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,kite,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,magnet | instrument,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,puppet | figure | dollhouse | paper,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,riding | hobby | wagon,
toy | baby,play | game | outdoor | accessory | sport,pretend | doll | remote | vehicle | activity,,
toy | baby,play | game | outdoor | accessory | sport,reading,,
toy | baby,play | game | outdoor | accessory | sport,set | card | poker | dice | tile,chip,
toy | baby,play | game | outdoor | accessory | sport,set | card | poker | dice | tile,,
toy | baby,play | game | outdoor | accessory | sport,statue,,
toy | baby,play | game | outdoor | accessory | sport,trading,,
toy | baby,play | game | outdoor | accessory | sport,vehicle | kid,car,
toy | baby,play | game | outdoor | accessory | sport,vehicle | kid,train,
toy | baby,play | game | outdoor | accessory | sport,vehicle | kid,truck | construction,
toy | baby,play | game | outdoor | accessory | sport,vehicle | kid,,
toy | baby,play | game | outdoor | accessory | sport,water | swing | inflatable | trampoline | slide,park,
toy | baby,play | game | outdoor | accessory | sport,water | swing | inflatable | trampoline | slide,sprinkers,
toy | baby,play | game | outdoor | accessory | sport,water | swing | inflatable | trampoline | slide,table,
toy | baby,play | game | outdoor | accessory | sport,water | swing | inflatable | trampoline | slide,,
toy | baby,play | game | outdoor | accessory | sport,,,
toy | baby,potty,,,
toy | baby,puppet,,,
toy | baby,puzzle,brain,,
toy | baby,puzzle,jigsaw,,
toy | baby,puzzle,mechanical,,
toy | baby,puzzle,wooden,,
toy | baby,puzzle,,,
toy | baby,seat,car,,
toy | baby,seat,child,,
toy | baby,supply,birthday,,
toy | baby,supply,cupcake,,
toy | baby,supply,kid,,
toy | baby,system,atari,,
toy | baby,system,game,,
toy | baby,system,gamecube,,
