source,category_path,depth,unified_level_1,unified_level_2,unified_level_3,unified_level_4,unified_level_5
google,health beauty > health care > respiratory care > steam inhaler,4,beauty,,respiratory,steam,
google,health beauty > health care > specimen cup,3,beauty,,aid | medical | bed | condom | conductivity,,
google,health beauty > health care > spermicide,3,beauty,,aid | medical | bed | condom | conductivity,,
google,health beauty > health care > stump shrinkers,3,beauty,,aid | medical | bed | condom | conductivity,,
google,health beauty > health care > support brace,3,beauty,,aid | medical | bed | condom | conductivity,,
google,health beauty > health care > surgical lubricant,3,beauty,,aid | medical | bed | condom | conductivity,,
google,health beauty > jewelry cleaning care > jewelry cleaning solution polish,3,beauty,,,,
google,health beauty > jewelry cleaning care > jewelry cleaning tool,3,beauty,,,,
google,health beauty > jewelry cleaning care > jewelry holder,3,beauty,,,,
google,health beauty > jewelry cleaning care > jewelry steam cleaner,3,beauty,,,,
google,health beauty > jewelry cleaning care > watch repair kit,3,beauty,,,,
google,health beauty > personal care > back care > back lumbar support cushion,4,beauty,,,,
google,health beauty > personal care > cosmetic > bath body > adult hygienic wipe,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > bar soap,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > bath additive,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > bath brush,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > bath sponge loofah,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > body wash,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > hand sanitizers wipe,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > liquid hand soap,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > powdered hand soap,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body > shower cap,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > bath body gift set,4,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > cosmetic set,4,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > cosmetic tool cleanser,4,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > cosmetic tool > makeup tool,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > cosmetic tool > nail tool,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > cosmetic tool > skin care tool,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > body makeup,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > costume stage makeup,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > eye makeup,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > face makeup,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > lip makeup,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > makeup finishing spray,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > makeup > temporary tattoo,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > cuticle cream oil,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > false nail,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > manicure glue,5,beauty,,cosmetic,,manicure
google,health beauty > personal care > cosmetic > nail care > nail art kit accessory,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > nail polish drying drop spray,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > nail polish remover,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > nail polish thinner,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > nail care > nail polish,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > perfume cologne,4,beauty,,cosmetic,perfume,
google,health beauty > personal care > cosmetic > skin care > acne treatment kit,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > anti aging skin care kit,5,beauty,,cosmetic,,anti
google,health beauty > personal care > cosmetic > skin care > body oil,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > body powder,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > compressed skin care mask sheet,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > facial cleanser,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > facial cleansing kit,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > facial pore strip,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > lip balm treatment,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > lotion moisturizer,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > makeup remover,5,beauty,,cosmetic,,makeup
google,health beauty > personal care > cosmetic > skin care > petroleum jelly,5,beauty,,cosmetic,,petroleum
google,health beauty > personal care > cosmetic > skin care > skin care mask peel,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > skin insect repellent,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > sunscreen,5,beauty,,cosmetic,,sunscreen
google,health beauty > personal care > cosmetic > skin care > tanning product,5,beauty,,cosmetic,,tanning
google,health beauty > personal care > cosmetic > skin care > toner astringent,5,beauty,,cosmetic,,
google,health beauty > personal care > cosmetic > skin care > wart remover,5,beauty,,cosmetic,,wart
google,health beauty > personal care > cotton ball,3,beauty,,cosmetic,,
google,health beauty > personal care > cotton swab,3,beauty,,cosmetic,,
google,health beauty > personal care > deodorant anti perspirant > anti perspirant,4,beauty,,,,
google,health beauty > personal care > deodorant anti perspirant > deodorant,4,beauty,,,,
google,health beauty > personal care > ear care > ear candle,4,beauty,,ear,,
google,health beauty > personal care > ear care > ear drop,4,beauty,,ear,drop,
google,health beauty > personal care > ear care > ear dryer,4,beauty,,ear,,
google,health beauty > personal care > ear care > ear pick spoon,4,beauty,,ear,pick,
google,health beauty > personal care > ear care > ear syrinx,4,beauty,,ear,syrinx,
google,health beauty > personal care > ear care > ear wax removal kit,4,beauty,,ear,wax,
google,health beauty > personal care > ear care > earplug dispenser,4,beauty,,ear,earplug,
google,health beauty > personal care > ear care > earplug,4,beauty,,ear,earplug,
google,health beauty > personal care > enema kit supply,3,beauty,,cosmetic,,
google,health beauty > personal care > feminine sanitary supply > feminine deodorant,4,beauty,,,,
google,health beauty > personal care > feminine sanitary supply > feminine douche cream,4,beauty,,,,
google,health beauty > personal care > feminine sanitary supply > feminine pad protector,4,beauty,,,,
google,health beauty > personal care > feminine sanitary supply > menstrual cup,4,beauty,,,menstrual,
google,health beauty > personal care > feminine sanitary supply > tampon,4,beauty,,,tampon,
google,health beauty > personal care > foot care > bunion care supply,4,beauty,,,,
google,health beauty > personal care > foot care > corn callus care supply,4,beauty,,,,
google,health beauty > personal care > foot care > foot odor remover,4,beauty,,,,
google,health beauty > personal care > foot care > insole insert,4,beauty,,,insole,
google,health beauty > personal care > foot care > toe spacers,4,beauty,,,toe,
google,health beauty > personal care > hair care > hair care kit,4,beauty,,,,
google,health beauty > personal care > hair care > hair color,4,beauty,,,,
google,health beauty > personal care > hair care > hair color remover,4,beauty,,,,
google,health beauty > personal care > hair care > hair coloring accessory,4,beauty,,,,
google,health beauty > personal care > hair care > hair loss concealers,4,beauty,,,,
google,health beauty > personal care > hair care > hair loss treatment,4,beauty,,,,
google,health beauty > personal care > hair care > hair permanent straightener,4,beauty,,,,
google,health beauty > personal care > hair care > hair shear,4,beauty,,,,
google,health beauty > personal care > hair care > hair steamer heat cap,4,beauty,,,,
google,health beauty > personal care > hair care > hair styling product,4,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool accessory > hair curler clip pin,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool accessory > hair dryer accessory,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool accessory > hair iron accessory,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool > comb brush,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool > curling iron,5,beauty,,,,curling
google,health beauty > personal care > hair care > hair styling tool > hair curler,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool > hair dryer,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool > hair straightener,5,beauty,,,,
google,health beauty > personal care > hair care > hair styling tool > hair styling tool set,5,beauty,,,,
google,health beauty > personal care > hair care > shampoo conditioner > conditioner,5,beauty,,,shampoo,
google,health beauty > personal care > hair care > shampoo conditioner > shampoo,5,beauty,,,shampoo,
